timestamp_ms,accel_x,accel_y,accel_z,temperatura,humedad,label
269078,9.616,0.1748,-2.3591,30.3,67.8,0
269089,9.5992,0.1605,-2.3567,30.3,67.8,0
269100,9.6256,0.1245,-2.3016,30.3,67.8,0
269111,9.6471,0.1221,-2.3519,30.3,67.8,0
269122,9.5968,0.1437,-2.3759,30.2,67.8,0
269144,9.5897,0.1557,-2.3615,30.2,67.8,0
269155,9.6328,0.1174,-2.3351,30.2,67.8,0
269166,9.6232,0.1509,-2.3663,30.2,67.8,0
269177,9.6304,0.1126,-2.3519,30.2,67.8,0
269188,9.5825,0.1054,-2.3543,30.2,67.8,0
269199,9.6088,0.1341,-2.3351,30.2,67.8,0
269210,9.616,0.1365,-2.3806,30.2,67.8,0
269221,9.6256,0.1126,-2.3375,30.2,67.8,0
269232,9.6088,0.1629,-2.3351,30.2,67.8,0
269243,9.6376,0.1461,-2.3735,30.2,67.8,0
269254,9.6064,0.1605,-2.316,30.2,67.8,0
269265,9.5801,0.1533,-2.3854,30.2,67.8,0
269276,9.628,0.1461,-2.4118,30.2,67.8,0
269287,9.6328,0.1629,-2.3399,30.2,67.8,0
269298,9.6447,0.1317,-2.3471,30.2,67.8,0
269309,9.616,0.1916,-2.3112,30.2,67.8,0
269320,9.5968,0.1509,-2.4477,30.2,67.8,0
269331,9.628,0.1341,-2.2944,30.2,67.8,0
269342,9.5968,0.1533,-2.3447,30.2,67.8,0
269353,9.6423,0.1916,-2.2992,30.2,67.8,0
269364,9.6088,0.1581,-2.3375,30.2,67.8,0
269375,9.6088,0.1437,-2.3064,30.2,67.8,0
